Url,StatusCode,Title,FilePath,CheckedAt
"https://www.crowcanyon.help/article/365",200,"Send mail with unassigned Tickets information for a particular category to a group of people daily",".\Output\CrowCanyonKB_HTML\365 - Send mail with unassigned Tickets information for a particular category to a group of people daily.html",2025-08-15T13:21:14
"https://www.crowcanyon.help/article/367",200,"SharePoint list item is not getting saved on clicking “Save” button",".\Output\CrowCanyonKB_HTML\367 - SharePoint list item is not getting saved on clicking _Save_ button.html",2025-08-15T13:21:15
"https://www.crowcanyon.help/article/368",200,"Troubleshooting Excel to SharePoint Tool",".\Output\CrowCanyonKB_HTML\368 - Troubleshooting Excel to SharePoint Tool.html",2025-08-15T13:21:16
"https://www.crowcanyon.help/article/369",200,"Troubleshooting Crow Canyon Lansweeper Integration Web Part",".\Output\CrowCanyonKB_HTML\369 - Troubleshooting Crow Canyon Lansweeper Integration Web Part.html",2025-08-15T13:21:18
"https://www.crowcanyon.help/article/371",200,"Troubleshooting Portal forms",".\Output\CrowCanyonKB_HTML\371 - Troubleshooting Portal forms.html",2025-08-15T13:21:19
"https://www.crowcanyon.help/article/372",200,"How to insert the placeholders of list columns in the Workflow Manager condition builder",".\Output\CrowCanyonKB_HTML\372 - How to insert the placeholders of list columns in the Workflow Manager condition builder.html",2025-08-15T13:21:20
"https://www.crowcanyon.help/article/373",200,"How to update “Total Maintenance Cost” in Asset based on its related maintenance tasks sub total",".\Output\CrowCanyonKB_HTML\373 - How to update _Total Maintenance Cost_ in Asset based on its related maintenance tasks sub total.html",2025-08-15T13:21:21
"https://www.crowcanyon.help/article/374",200,"Functionality of multiple forms on same SharePoint list in Crow Canyon NITRO Forms and Portal",".\Output\CrowCanyonKB_HTML\374 - Functionality of multiple forms on same SharePoint list in Crow Canyon NITRO Forms and Portal.html",2025-08-15T13:21:23
"https://www.crowcanyon.help/article/375",200,"How to create new item from an existing item in Portal?",".\Output\CrowCanyonKB_HTML\375 - How to create new item from an existing item in Portal_.html",2025-08-15T13:21:24
"https://www.crowcanyon.help/article/376",200,"Add ‘Main Category’ to filter Category values in NITRO Forms",".\Output\CrowCanyonKB_HTML\376 - Add _Main Category_ to filter Category values in NITRO Forms.html",2025-08-15T13:21:25
"https://www.crowcanyon.help/article/377",200,"How to configure and apply custom theme using Crow Canyon Branding?",".\Output\CrowCanyonKB_HTML\377 - How to configure and apply custom theme using Crow Canyon Branding_.html",2025-08-15T13:21:26
"https://www.crowcanyon.help/article/378",200,"Configure rich print templates using Crow Canyon Print Manager App",".\Output\CrowCanyonKB_HTML\378 - Configure rich print templates using Crow Canyon Print Manager App.html",2025-08-15T13:21:28
"https://www.crowcanyon.help/article/379",200,"Data security in NITRO Apps",".\Output\CrowCanyonKB_HTML\379 - Data security in NITRO Apps.html",2025-08-15T13:21:29
"https://www.crowcanyon.help/article/380",200,"How to configure approve via email feature using NITRO Workflow Manager",".\Output\CrowCanyonKB_HTML\380 - How to configure approve via email feature using NITRO Workflow Manager.html",2025-08-15T13:21:30
"https://www.crowcanyon.help/article/381",200,"How to upgrade Crow Canyon solutions in the SharePoint Server",".\Output\CrowCanyonKB_HTML\381 - How to upgrade Crow Canyon solutions in the SharePoint Server.html",2025-08-15T13:21:39
"https://www.crowcanyon.help/article/382",200,"Admin operations on different Crow Canyon On-Premises Solutions and features",".\Output\CrowCanyonKB_HTML\382 - Admin operations on different Crow Canyon On-Premises Solutions and features.html",2025-08-15T13:21:39
"https://www.crowcanyon.help/article/383",200,"How to Upgrade Forms Manager Forms to NITRO Forms in On Premises",".\Output\CrowCanyonKB_HTML\383 - How to Upgrade Forms Manager Forms to NITRO Forms in On Premises.html",2025-08-15T13:21:41
"https://www.crowcanyon.help/article/384",200,"How to enable Email Integration in Crow Canyon NITRO applications?",".\Output\CrowCanyonKB_HTML\384 - How to enable Email Integration in Crow Canyon NITRO applications_.html",2025-08-15T13:21:42
"https://www.crowcanyon.help/article/385",200,"How to convert the Crow Canyon NITRO Trial license to Subscription/Enterprise license?",".\Output\CrowCanyonKB_HTML\385 - How to convert the Crow Canyon NITRO Trial license to Subscription_Enterprise license_.html",2025-08-15T13:21:43
"https://www.crowcanyon.help/article/386",200,"How to convert the Crow Canyon Power Portal Trial license to Subscription/Enterprise license?",".\Output\CrowCanyonKB_HTML\386 - How to convert the Crow Canyon Power Portal Trial license to Subscription_Enterprise license_.html",2025-08-15T13:21:45
"https://www.crowcanyon.help/article/387",200,"Install Crow Canyon NITRO Studio using Site Collection Framework App",".\Output\CrowCanyonKB_HTML\387 - Install Crow Canyon NITRO Studio using Site Collection Framework App.html",2025-08-15T13:21:46
"https://www.crowcanyon.help/article/389",200,"SP Online: Manage NITRO Studio",".\Output\CrowCanyonKB_HTML\389 - SP Online_ Manage NITRO Studio.html",2025-08-15T13:21:47
"https://www.crowcanyon.help/article/390",200,"How to integrate Assets with Purchase Request System?",".\Output\CrowCanyonKB_HTML\390 - How to integrate Assets with Purchase Request System_.html",2025-08-15T13:21:48
"https://www.crowcanyon.help/article/391",200,"Crow Canyon Onboarding Application Task Details",".\Output\CrowCanyonKB_HTML\391 - Crow Canyon Onboarding Application Task Details.html",2025-08-15T13:21:49
"https://www.crowcanyon.help/article/392",200,"Uninstall steps for Crow Canyon NITRO Application",".\Output\CrowCanyonKB_HTML\392 - Uninstall steps for Crow Canyon NITRO Application.html",2025-08-15T13:21:51
"https://www.crowcanyon.help/article/393",200,"How to address “Chrome detected unusual code on this page and blocker it to protect your personal information” error in Google Chrome browse",".\Output\CrowCanyonKB_HTML\393 - How to address _Chrome detected unusual code on this page and blocker it to protect your personal information_ error in Google Chrome browse.html",2025-08-15T13:21:52
"https://www.crowcanyon.help/article/394",200,"Placeholders Syntax for different types of Mail Templates in Crow Canyon Application",".\Output\CrowCanyonKB_HTML\394 - Placeholders Syntax for different types of Mail Templates in Crow Canyon Application.html",2025-08-15T13:21:53
"https://www.crowcanyon.help/article/395",200,"How to configure permissions to show/hide a Quick Tile in Portal site for a SharePoint Group",".\Output\CrowCanyonKB_HTML\395 - How to configure permissions to show_hide a Quick Tile in Portal site for a SharePoint Group.html",2025-08-15T13:21:55
"https://www.crowcanyon.help/article/396",200,"Email flow in Crow Canyon SharePoint Online Helpdesk application",".\Output\CrowCanyonKB_HTML\396 - Email flow in Crow Canyon SharePoint Online Helpdesk application.html",2025-08-15T13:21:56
"https://www.crowcanyon.help/article/397",200,"Troubleshooting steps for Crow Canyon NITRO Applications",".\Output\CrowCanyonKB_HTML\397 - Troubleshooting steps for Crow Canyon NITRO Applications.html",2025-08-15T13:21:57
"https://www.crowcanyon.help/article/398",200,"Steps to integrate Bot Application with Crow Canyon applications",".\Output\CrowCanyonKB_HTML\398 - Steps to integrate Bot Application with Crow Canyon applications.html",2025-08-15T13:21:58
"https://www.crowcanyon.help/article/399",200,"How to Configure NLP based list search in Crow Canyon Search Web Part?",".\Output\CrowCanyonKB_HTML\399 - How to Configure NLP based list search in Crow Canyon Search Web Part_.html",2025-08-15T13:22:00
"https://www.crowcanyon.help/article/400",200,"Troubleshooting Steps For Crow Canyon Data Sync Service",".\Output\CrowCanyonKB_HTML\400 - Troubleshooting Steps For Crow Canyon Data Sync Service.html",2025-08-15T13:22:01
"https://www.crowcanyon.help/article/401",200,"Columns used in Out of the box features in Crow Canyon Assets Management application",".\Output\CrowCanyonKB_HTML\401 - Columns used in Out of the box features in Crow Canyon Assets Management application.html",2025-08-15T13:22:02
"https://www.crowcanyon.help/article/402",200,"Control access to Tickets in Crow Canyon applications (IT, Facilities and Requests Management)",".\Output\CrowCanyonKB_HTML\402 - Control access to Tickets in Crow Canyon applications _IT_ Facilities and Requests Management_.html",2025-08-15T13:22:03
"https://www.crowcanyon.help/article/403",200,"How to implement Crow Canyon Ticketing System for different departments?",".\Output\CrowCanyonKB_HTML\403 - How to implement Crow Canyon Ticketing System for different departments_.html",2025-08-15T13:22:04
"https://www.crowcanyon.help/article/404",200,"Configuration of LAN Sweeper Integration",".\Output\CrowCanyonKB_HTML\404 - Configuration of LAN Sweeper Integration.html",2025-08-15T13:22:06
"https://www.crowcanyon.help/article/405",200,"Configuration of SCCM Integration",".\Output\CrowCanyonKB_HTML\405 - Configuration of SCCM Integration.html",2025-08-15T13:22:07
"https://www.crowcanyon.help/article/407",200,"How to add additional close button for default sharepoint form at the top",".\Output\CrowCanyonKB_HTML\407 - How to add additional close button for default sharepoint form at the top.html",2025-08-15T13:22:18
"https://www.crowcanyon.help/article/408",200,"How to make Contract ID as manual entry?",".\Output\CrowCanyonKB_HTML\408 - How to make Contract ID as manual entry_.html",2025-08-15T13:22:18
"https://www.crowcanyon.help/article/409",200,"Troubleshooting NITRO Forms",".\Output\CrowCanyonKB_HTML\409 - Troubleshooting NITRO Forms.html",2025-08-15T13:22:19
"https://www.crowcanyon.help/article/410",200,"How to configure “Allow Fill-in choice” option in Crow Canyon NITRO forms?",".\Output\CrowCanyonKB_HTML\410 - How to configure _Allow Fill-in choice_ option in Crow Canyon NITRO forms_.html",2025-08-15T13:22:20
"https://www.crowcanyon.help/article/411",200,"How to Configure Additional level approval process in Contract Management application?",".\Output\CrowCanyonKB_HTML\411 - How to Configure Additional level approval process in Contract Management application_.html",2025-08-15T13:22:22
"https://www.crowcanyon.help/article/412",200,"Frequently asked questions in Contract Management application",".\Output\CrowCanyonKB_HTML\412 - Frequently asked questions in Contract Management application.html",2025-08-15T13:22:23
"https://www.crowcanyon.help/article/413",200,"Crow Canyon NITRO apps launch behaviour in SharePoint On-Premises",".\Output\CrowCanyonKB_HTML\413 - Crow Canyon NITRO apps launch behaviour in SharePoint On-Premises.html",2025-08-15T13:22:24
"https://www.crowcanyon.help/article/414",200,"Crow Canyon Data Sync service for two way sync between SharePoint list items and database table",".\Output\CrowCanyonKB_HTML\414 - Crow Canyon Data Sync service for two way sync between SharePoint list items and database table.html",2025-08-15T13:22:25
"https://www.crowcanyon.help/article/415",200,"Manual and User Guide – DataSync (Auditing for SharePoint)",".\Output\CrowCanyonKB_HTML\415 - Manual and User Guide _ DataSync _Auditing for SharePoint_.html",2025-08-15T13:22:27
"https://www.crowcanyon.help/article/417",200,"How to configure the Change Request Approval Tasks in Change Request form?",".\Output\CrowCanyonKB_HTML\417 - How to configure the Change Request Approval Tasks in Change Request form_.html",2025-08-15T13:22:28
"https://www.crowcanyon.help/article/418",200,"How to upgrade Crow Canyon Timer Job solution?",".\Output\CrowCanyonKB_HTML\418 - How to upgrade Crow Canyon Timer Job solution_.html",2025-08-15T13:22:29
"https://www.crowcanyon.help/article/419",200,"How to replace Crow Canyon Batch actions with Crow Canyon Custom Actions?",".\Output\CrowCanyonKB_HTML\419 - How to replace Crow Canyon Batch actions with Crow Canyon Custom Actions_.html",2025-08-15T13:22:30
"https://www.crowcanyon.help/article/420",200,"How to configure Round-Robin selection using Crow Canyon NITRO Workflows?",".\Output\CrowCanyonKB_HTML\420 - How to configure Round-Robin selection using Crow Canyon NITRO Workflows_.html",2025-08-15T13:22:32
"https://www.crowcanyon.help/article/421",200,"How to manage external user Information in Crow Canyon helpdesk application?",".\Output\CrowCanyonKB_HTML\421 - How to manage external user Information in Crow Canyon helpdesk application_.html",2025-08-15T13:22:33
"https://www.crowcanyon.help/article/422",200,"Custom CSS examples for NITRO Forms",".\Output\CrowCanyonKB_HTML\422 - Custom CSS examples for NITRO Forms.html",2025-08-15T13:22:34
"https://www.crowcanyon.help/article/423",200,"How to include all Work Log Comments in Notification on Ticket close mails?",".\Output\CrowCanyonKB_HTML\423 - How to include all Work Log Comments in Notification on Ticket close mails_.html",2025-08-15T13:22:35
"https://www.crowcanyon.help/article/424",200,"SharePoint Online: Crow Canyon NITRO Studio Installation",".\Output\CrowCanyonKB_HTML\424 - SharePoint Online_ Crow Canyon NITRO Studio Installation.html",2025-08-15T13:22:37
"https://www.crowcanyon.help/article/425",200,"SharePoint Online: Troubleshooting steps for Crow Canyon Reports",".\Output\CrowCanyonKB_HTML\425 - SharePoint Online_ Troubleshooting steps for Crow Canyon Reports.html",2025-08-15T13:22:38
"https://www.crowcanyon.help/article/426",200,"How to improve NITRO Forms performance using its unique features",".\Output\CrowCanyonKB_HTML\426 - How to improve NITRO Forms performance using its unique features.html",2025-08-15T13:22:39
"https://www.crowcanyon.help/article/428",200,"Configuring permissions for List Views in Crow Canyon",".\Output\CrowCanyonKB_HTML\428 - Configuring permissions for List Views in Crow Canyon.html",2025-08-15T13:22:40
"https://www.crowcanyon.help/article/429",200,"Troubleshooting steps for Crow Canyon Workflow Manger for On-Premises",".\Output\CrowCanyonKB_HTML\429 - Troubleshooting steps for Crow Canyon Workflow Manger for On-Premises.html",2025-08-15T13:22:42
"https://www.crowcanyon.help/article/430",200,"How to configure simple archival functionality using Crow Canyon NITRO Workflow",".\Output\CrowCanyonKB_HTML\430 - How to configure simple archival functionality using Crow Canyon NITRO Workflow.html",2025-08-15T13:22:43
"https://www.crowcanyon.help/article/431",200,"Permissions required for external users to use Modern UI (SPFx) components",".\Output\CrowCanyonKB_HTML\431 - Permissions required for external users to use Modern UI _SPFx_ components.html",2025-08-15T13:22:44
"https://www.crowcanyon.help/article/432",200,"Integrate Crow Canyon Contracts Application with Purchase Request System",".\Output\CrowCanyonKB_HTML\432 - Integrate Crow Canyon Contracts Application with Purchase Request System.html",2025-08-15T13:22:45
"https://www.crowcanyon.help/article/433",200,"Troubleshooting issues related to Crow Canyon Advanced Approvals App",".\Output\CrowCanyonKB_HTML\433 - Troubleshooting issues related to Crow Canyon Advanced Approvals App.html",2025-08-15T13:22:47
"https://www.crowcanyon.help/article/434",200,"How to configure Header Properties in Modern sites?",".\Output\CrowCanyonKB_HTML\434 - How to configure Header Properties in Modern sites_.html",2025-08-15T13:22:56
"https://www.crowcanyon.help/article/435",200,"How to apply color coding for tickets based on email communication (incoming/outgoing emails) for a ticket",".\Output\CrowCanyonKB_HTML\435 - How to apply color coding for tickets based on email communication _incoming_outgoing emails_ for a ticket.html",2025-08-15T13:22:56
"https://www.crowcanyon.help/article/436",200,"Keyboard based navigation (AODA Compliance feature) in Crow Canyon Portal site",".\Output\CrowCanyonKB_HTML\436 - Keyboard based navigation _AODA Compliance feature_ in Crow Canyon Portal site.html",2025-08-15T13:22:57
"https://www.crowcanyon.help/article/437",200,"Configure a workflow to auto-close Ticket if all the associated tasks are completed",".\Output\CrowCanyonKB_HTML\437 - Configure a workflow to auto-close Ticket if all the associated tasks are completed.html",2025-08-15T13:22:59
"https://www.crowcanyon.help/article/438",200,"Troublingshooting steps for NITRO Modern UI",".\Output\CrowCanyonKB_HTML\438 - Troublingshooting steps for NITRO Modern UI.html",2025-08-15T13:23:00
"https://www.crowcanyon.help/article/439",200,"Install Crow Canyon NITRO solutions for SharePoint On-Premises",".\Output\CrowCanyonKB_HTML\439 - Install Crow Canyon NITRO solutions for SharePoint On-Premises.html",2025-08-15T13:23:01
"https://www.crowcanyon.help/article/440",200,"Configure a monthly count report on specific type(s) of list items",".\Output\CrowCanyonKB_HTML\440 - Configure a monthly count report on specific type_s_ of list items.html",2025-08-15T13:23:02
"https://www.crowcanyon.help/article/441",200,"Show time taken to close the Ticket (from time it is created to closed) in Crow Canyon applications",".\Output\CrowCanyonKB_HTML\441 - Show time taken to close the Ticket _from time it is created to closed_ in Crow Canyon applications.html",2025-08-15T13:23:04
"https://www.crowcanyon.help/article/442",200,"How to enable Sentiment Analysis in Crow Canyon Applications",".\Output\CrowCanyonKB_HTML\442 - How to enable Sentiment Analysis in Crow Canyon Applications.html",2025-08-15T13:23:05
"https://www.crowcanyon.help/article/443",200,"Custom Script examples in NITRO Forms",".\Output\CrowCanyonKB_HTML\443 - Custom Script examples in NITRO Forms.html",2025-08-15T13:23:06
"https://www.crowcanyon.help/article/444",200,"NITRO Forms: Change the color of Form / Columns based on a value selected in the form",".\Output\CrowCanyonKB_HTML\444 - NITRO Forms_ Change the color of Form _ Columns based on a value selected in the form.html",2025-08-15T13:23:07
"https://www.crowcanyon.help/article/445",200,"How to Export and Import Crow Canyon NITRO Configurations",".\Output\CrowCanyonKB_HTML\445 - How to Export and Import Crow Canyon NITRO Configurations.html",2025-08-15T13:23:09
"https://www.crowcanyon.help/article/446",200,"How to enable scripting capabilities with PowerShell",".\Output\CrowCanyonKB_HTML\446 - How to enable scripting capabilities with PowerShell.html",2025-08-15T13:23:10
"https://www.crowcanyon.help/article/447",200,"External Data Column configuration in NITRO Forms",".\Output\CrowCanyonKB_HTML\447 - External Data Column configuration in NITRO Forms.html",2025-08-15T13:23:11
"https://www.crowcanyon.help/article/448",200,"Install Crow Canyon NITRO Studio for SharePoint On-Premises",".\Output\CrowCanyonKB_HTML\448 - Install Crow Canyon NITRO Studio for SharePoint On-Premises.html",2025-08-15T13:23:12
"https://www.crowcanyon.help/article/449",200,"Auto-assign Tickets based on selected Category, Issue Type and Requester location",".\Output\CrowCanyonKB_HTML\449 - Auto-assign Tickets based on selected Category_ Issue Type and Requester location.html",2025-08-15T13:23:14
"https://www.crowcanyon.help/article/450",200,"Permissions required for NITRO Apps",".\Output\CrowCanyonKB_HTML\450 - Permissions required for NITRO Apps.html",2025-08-15T13:23:15
"https://www.crowcanyon.help/article/451",200,"How to create bulk items in SharePoint list",".\Output\CrowCanyonKB_HTML\451 - How to create bulk items in SharePoint list.html",2025-08-15T13:23:16
"https://www.crowcanyon.help/article/452",200,"Select and complete one or more sub-tasks of a parent task",".\Output\CrowCanyonKB_HTML\452 - Select and complete one or more sub-tasks of a parent task.html",2025-08-15T13:23:17
"https://www.crowcanyon.help/article/454",200,"How to Parse Email Body to Announcement list fields",".\Output\CrowCanyonKB_HTML\454 - How to Parse Email Body to Announcement list fields.html",2025-08-15T13:23:19
"https://www.crowcanyon.help/article/455",200,"Troubleshooting Recurrence feature in SharePoint On-Premises",".\Output\CrowCanyonKB_HTML\455 - Troubleshooting Recurrence feature in SharePoint On-Premises.html",2025-08-15T13:23:20
"https://www.crowcanyon.help/article/456",200,"How to show Form elements dynamically on NITRO Forms based on certain conditions",".\Output\CrowCanyonKB_HTML\456 - How to show Form elements dynamically on NITRO Forms based on certain conditions.html",2025-08-15T13:23:21
"https://www.crowcanyon.help/article/457",200,"Duplicate email notifications in Crow Canyon Application",".\Output\CrowCanyonKB_HTML\457 - Duplicate email notifications in Crow Canyon Application.html",2025-08-15T13:23:22
"https://www.crowcanyon.help/article/458",200,"Configure two level approval functionality using NITRO Custom Actions",".\Output\CrowCanyonKB_HTML\458 - Configure two level approval functionality using NITRO Custom Actions.html",2025-08-15T13:23:24
"https://www.crowcanyon.help/article/459",200,"NITRO Custom Action configurations for two level approval process",".\Output\CrowCanyonKB_HTML\459 - NITRO Custom Action configurations for two level approval process.html",2025-08-15T13:23:25
"https://www.crowcanyon.help/article/460",200,"NITRO Workflow configurations for two level approval process",".\Output\CrowCanyonKB_HTML\460 - NITRO Workflow configurations for two level approval process.html",2025-08-15T13:23:34
"https://www.crowcanyon.help/article/461",200,"Calculate total time spent on Tickets and show it as percentage of estimated time",".\Output\CrowCanyonKB_HTML\461 - Calculate total time spent on Tickets and show it as percentage of estimated time.html",2025-08-15T13:23:34
"https://www.crowcanyon.help/article/463",200,"How to configure dynamic permissions for columns in NITRO Forms",".\Output\CrowCanyonKB_HTML\463 - How to configure dynamic permissions for columns in NITRO Forms.html",2025-08-15T13:23:36
"https://www.crowcanyon.help/article/464",200,"Steps to install Pre-built Crow Canyon NITRO applications",".\Output\CrowCanyonKB_HTML\464 - Steps to install Pre-built Crow Canyon NITRO applications.html",2025-08-15T13:23:37
"https://www.crowcanyon.help/article/465",200,"SharePoint 2013/16/19: Additional configurations required for Crow Canyon Service Request application",".\Output\CrowCanyonKB_HTML\465 - SharePoint 2013_16_19_ Additional configurations required for Crow Canyon Service Request application.html",2025-08-15T13:23:38
"https://www.crowcanyon.help/article/466",200,"SharePoint: Create and configure end user portal site for NITRO applications",".\Output\CrowCanyonKB_HTML\466 - SharePoint_ Create and configure end user portal site for NITRO applications.html",2025-08-15T13:23:39
"https://www.crowcanyon.help/article/467",200,"Site URL Change for NITRO Application",".\Output\CrowCanyonKB_HTML\467 - Site URL Change for NITRO Application.html",2025-08-15T13:23:41
"https://www.crowcanyon.help/article/468",200,"Show KB articles as hyperlinks in the Portal Forms",".\Output\CrowCanyonKB_HTML\468 - Show KB articles as hyperlinks in the Portal Forms.html",2025-08-15T13:23:42
"https://www.crowcanyon.help/article/469",200,"How to calculate date value dynamically based on other column value changes in the NITRO form?",".\Output\CrowCanyonKB_HTML\469 - How to calculate date value dynamically based on other column value changes in the NITRO form_.html",2025-08-15T13:23:43
"https://www.crowcanyon.help/article/470",200,"Query list action configurations in NITRO Custom Actions",".\Output\CrowCanyonKB_HTML\470 - Query list action configurations in NITRO Custom Actions.html",2025-08-15T13:23:44
"https://www.crowcanyon.help/article/471",200,"How to import Contracts in Crow Canyon Contract Management application?",".\Output\CrowCanyonKB_HTML\471 - How to import Contracts in Crow Canyon Contract Management application_.html",2025-08-15T13:23:45
"https://www.crowcanyon.help/article/472",200,"Query list action configurations in NITRO Custom Actions",".\Output\CrowCanyonKB_HTML\472 - Query list action configurations in NITRO Custom Actions.html",2025-08-15T13:23:47
"https://www.crowcanyon.help/article/473",200,"Different use cases of Groups in Crow Canyon Service Request (IT Helpdesk/Request Management/Facilities) Application and NITRO Components",".\Output\CrowCanyonKB_HTML\473 - Different use cases of Groups in Crow Canyon Service Request _IT Helpdesk_Request Management_Facilities_ Application and NITRO Components.html",2025-08-15T13:23:48
"https://www.crowcanyon.help/article/474",200,"Upgrade On-Premises Crow Canyon applications to latest NITRO Studio based applications",".\Output\CrowCanyonKB_HTML\474 - Upgrade On-Premises Crow Canyon applications to latest NITRO Studio based applications.html",2025-08-15T13:23:49
"https://www.crowcanyon.help/article/476",200,"How to configure Crow Canyon Mail App for Outlook O365?",".\Output\CrowCanyonKB_HTML\476 - How to configure Crow Canyon Mail App for Outlook O365_.html",2025-08-15T13:23:50
"https://www.crowcanyon.help/article/477",200,"Generate a custom unique ID for SharePoint list items",".\Output\CrowCanyonKB_HTML\477 - Generate a custom unique ID for SharePoint list items.html",2025-08-15T13:23:52
"https://www.crowcanyon.help/article/479",200,"How to configure column validations in NITRO forms?",".\Output\CrowCanyonKB_HTML\479 - How to configure column validations in NITRO forms_.html",2025-08-15T13:23:53
"https://www.crowcanyon.help/article/482",200,"Revert NITRO Forms of a list to a previously published settings",".\Output\CrowCanyonKB_HTML\482 - Revert NITRO Forms of a list to a previously published settings.html",2025-08-15T13:23:54
"https://www.crowcanyon.help/article/483",200,"Auto-fill logged in user in NITRO Forms on a column value change",".\Output\CrowCanyonKB_HTML\483 - Auto-fill logged in user in NITRO Forms on a column value change.html",2025-08-15T13:23:55
"https://www.crowcanyon.help/article/484",200,"Validation on date column value relative to today’s date",".\Output\CrowCanyonKB_HTML\484 - Validation on date column value relative to today_s date.html",2025-08-15T13:23:57
"https://www.crowcanyon.help/article/485",200,"How to configure permissions for KB articles in Crow Canyon Applications?",".\Output\CrowCanyonKB_HTML\485 - How to configure permissions for KB articles in Crow Canyon Applications_.html",2025-08-15T13:23:58
"https://www.crowcanyon.help/article/486",200,"Include logged-in user details in mails sent from Crow Canyon Email Manager",".\Output\CrowCanyonKB_HTML\486 - Include logged-in user details in mails sent from Crow Canyon Email Manager.html",2025-08-15T13:23:59
"https://www.crowcanyon.help/article/490",200,"Configure a report to show Tickets closed within SLA",".\Output\CrowCanyonKB_HTML\490 - Configure a report to show Tickets closed within SLA.html",2025-08-15T13:24:01
"https://www.crowcanyon.help/article/492",200,"Match incoming Emails with existing Tickets in Crow Canyon Service Request (email threading)",".\Output\CrowCanyonKB_HTML\492 - Match incoming Emails with existing Tickets in Crow Canyon Service Request _email threading_.html",2025-08-15T13:24:02
"https://www.crowcanyon.help/article/493",200,"Tickets list data dictionary in Crow Canyon Service Request Application",".\Output\CrowCanyonKB_HTML\493 - Tickets list data dictionary in Crow Canyon Service Request Application.html",2025-08-15T13:24:03
"https://www.crowcanyon.help/article/494",200,"Crow Canyon List View advanced settings",".\Output\CrowCanyonKB_HTML\494 - Crow Canyon List View advanced settings.html",2025-08-15T13:24:12
"https://www.crowcanyon.help/article/495",200,"Crow Canyon List Search Extended Settings",".\Output\CrowCanyonKB_HTML\495 - Crow Canyon List Search Extended Settings.html",2025-08-15T13:24:13
"https://www.crowcanyon.help/article/496",200,"Site level NITRO configurations",".\Output\CrowCanyonKB_HTML\496 - Site level NITRO configurations.html",2025-08-15T13:24:14
"https://www.crowcanyon.help/article/498",200,"Crow Canyon Email Sync: Use Graph API to read emails",".\Output\CrowCanyonKB_HTML\498 - Crow Canyon Email Sync_ Use Graph API to read emails.html",2025-08-15T13:24:15
"https://www.crowcanyon.help/article/601",200,"How to use Graph API for sending mails from NITRO Workflow Manager and Advanced Approval apps",".\Output\CrowCanyonKB_HTML\601 - How to use Graph API for sending mails from NITRO Workflow Manager and Advanced Approval apps.html",2025-08-15T13:24:16
"https://www.crowcanyon.help/article/602",200,"Insert and Update records in External data source using NITRO",".\Output\CrowCanyonKB_HTML\602 - Insert and Update records in External data source using NITRO.html",2025-08-15T13:24:18
"https://www.crowcanyon.help/article/603",200,"Troubleshooting Crow Canyon list view/List Rollup",".\Output\CrowCanyonKB_HTML\603 - Troubleshooting Crow Canyon list view_List Rollup.html",2025-08-15T13:24:19
"https://www.crowcanyon.help/article/604",200,"Service Request NITRO Application for SharePoint Online: Installation Steps",".\Output\CrowCanyonKB_HTML\604 - Service Request NITRO Application for SharePoint Online_ Installation Steps.html",2025-08-15T13:24:20
"https://www.crowcanyon.help/article/605",200,"Reconfigure NITRO Site after URL change",".\Output\CrowCanyonKB_HTML\605 - Reconfigure NITRO Site after URL change.html",2025-08-15T13:24:21
"https://www.crowcanyon.help/article/606",200,"Upgrade NITRO Secure",".\Output\CrowCanyonKB_HTML\606 - Upgrade NITRO Secure.html",2025-08-15T13:24:23
"https://www.crowcanyon.help/article/607",200,"Add custom validations in NITRO Forms using JavaScript",".\Output\CrowCanyonKB_HTML\607 - Add custom validations in NITRO Forms using JavaScript.html",2025-08-15T13:24:24
"https://www.crowcanyon.help/article/608",200,"Convert SharePoint classic site to modern site experience",".\Output\CrowCanyonKB_HTML\608 - Convert SharePoint classic site to modern site experience.html",2025-08-15T13:24:25
"https://www.crowcanyon.help/article/609",200,"How to insert version history button in NITRO Forms?",".\Output\CrowCanyonKB_HTML\609 - How to insert version history button in NITRO Forms_.html",2025-08-15T13:24:27
"https://www.crowcanyon.help/article/610",200,"Use ‘Form Event Actions’ feature of NITRO Forms to add custom functionality",".\Output\CrowCanyonKB_HTML\610 - Use _Form Event Actions_ feature of NITRO Forms to add custom functionality.html",2025-08-15T13:24:28
"https://www.crowcanyon.help/article/611",200,"NITRO Print – Advanced formatting using JavaScript",".\Output\CrowCanyonKB_HTML\611 - NITRO Print _ Advanced formatting using JavaScript.html",2025-08-15T13:24:29
"https://www.crowcanyon.help/article/612",200,"NITRO Print App – Remove border for rich text print templates",".\Output\CrowCanyonKB_HTML\612 - NITRO Print App _ Remove border for rich text print templates.html",2025-08-15T13:24:30
"https://www.crowcanyon.help/article/613",200,"Invoke REST APIs from NITRO Components",".\Output\CrowCanyonKB_HTML\613 - Invoke REST APIs from NITRO Components.html",2025-08-15T13:24:32
"https://www.crowcanyon.help/article/614",200,"Common Steps In NITRO Apps Configurations",".\Output\CrowCanyonKB_HTML\614 - Common Steps In NITRO Apps Configurations.html",2025-08-15T13:24:33
"https://www.crowcanyon.help/article/615",200,"How to configure Teams connection in NITRO?",".\Output\CrowCanyonKB_HTML\615 - How to configure Teams connection in NITRO_.html",2025-08-15T13:24:34
